draw_0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
50
45
37
34
43
50
40
36
38
29
32
41
37
34
34
26
35
26
33
36
23
31
26
24
23
34
27
23
24
22
38
31
21
20
21
21
22
16
17
27
22
24
18
7
11
21
19
16
8
17
23
19
16
12
22
13
18
12
19
13
16
14
10
14
13
8
10
13
22
15
10
8
16
11
12
13
11
11
16
12
8
9
11
7
13
8
18
7
11
12
10
13
6
8
8
8
4
10
9
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
60
48
45
36
33
43
48
40
34
38
29
29
39
37
32
33
26
35
24
32
36
22
30
26
22
21
30
27
22
24
21
37
31
20
19
21
21
22
16
17
27
22
24
18
7
11
21
18
16
8
17
21
19
16
12
21
12
17
12
18
13
15
12
10
14
13
8
10
12
21
15
10
8
15
10
12
13
11
10
16
12
8
8
11
7
12
8
18
7
11
12
10
13
5
8
7
8
4
10
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
56
59
45
44
35
33
43
47
38
32
37
29
29
36
36
32
32
26
35
24
31
36
21
29
25
19
21
30
27
19
23
21
37
30
19
19
21
19
22
15
17
27
21
24
18
7
11
21
17
16
8
17
21
18
16
12
21
12
17
9
17
13
15
12
10
12
13
7
10
12
21
15
9
8
15
10
12
13
10
10
16
12
8
8
11
7
11
8
18
7
11
12
10
13
5
8
7
8
4
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
47
55
59
44
43
32
33
43
45
38
32
37
29
29
35
36
31
32
26
35
23
31
34
21
29
25
18
20
30
24
19
22
21
37
29
19
19
19
19
22
15
16
27
21
24
18
7
11
20
16
15
8
17
21
17
16
12
21
12
15
8
17
13
15
11
10
12
13
7
10
12
20
15
9
8
15
10
12
13
10
10
16
12
8
7
11
6
11
8
18
6
11
11
9
13
5
8
7
7
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
39
46
54
59
44
42
32
32
43
45
37
31
35
29
29
35
36
31
31
26
35
23
28
34
21
28
25
18
20
30
24
19
22
20
37
27
19
18
18
17
21
14
16
24
20
24
18
7
11
20
16
15
8
16
21
16
16
11
20
12
15
8
17
13
15
11
10
12
13
7
9
12
20
15
9
8
15
10
12
12
10
10
16
12
8
7
10
6
11
7
18
6
11
11
9
13
5
8
7
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
